Rk,Name,Tm,FantPos,Age,G,GS,Cmp,PassAtt,PassYds,PassTD,Int,RushAtt,RushYds,Y/A,RushTD,Tgt,Rec,RecYds,Y/R,RecTD,FantPt,DKPt,FDPt,VBD,PosRank,OvRank,FantPtpg,RkTm,PF,TotalYds,Ply,Y/P,TO,FL,Pass1stD,CmpTm,PassAttTm,PassYdsTm,PassTDTm,IntTm,NY/A,Pass1stD.1,RushAttTm,RushYdsTm,RushTDTm,Y/ATm,Rush1stD,Pen,PenYds,1stPy,Sc%,TO%,EXP,RushTDTmSans,RushAttTmSans,RushYdsTmSans,CmpTmSans,PassAttTmSans,PassYdsTmSans,PassTDTmSans,IntTmSans,RecTmSans,TgtTmSans,RecYdsTmSans,RecTDTmSans
286,Bilal Powell,NYJ,RB,26,15,1.0,0,0,0,0,0,33,141,4.27,1,15.0,11,92,8.36,0,29.0,43.3,34.8,,85,,1.93,28,283,5226,1052,5.0,24,9,289,287,498,2946,16,15,5.4,154,507,2280,11,4.5,112,109,932,23,31.7,11.8,-47.78,10,474,2139,287,498,2946,16,15,276,483.0,2854,16
301,Greg Salas,NYJ,WR,26,10,2.0,0,0,0,0,0,1,20,20.0,1,23.0,8,167,20.88,0,25.0,35.7,28.7,,125,,2.5,28,283,5226,1052,5.0,24,9,289,287,498,2946,16,15,5.4,154,507,2280,11,4.5,112,109,932,23,31.7,11.8,-47.78,10,506,2260,287,498,2946,16,15,279,475.0,2779,16
352,T.J. Graham,NYJ,WR,25,12,0.0,0,0,0,0,0,0,0,,0,8.0,3,87,29.0,1,15.0,17.7,16.2,,142,,1.25,28,283,5226,1052,5.0,24,9,289,287,498,2946,16,15,5.4,154,507,2280,11,4.5,112,109,932,23,31.7,11.8,-47.78,11,507,2280,287,498,2946,16,15,284,490.0,2859,15
370,John Conner,NYJ,RB,27,12,3.0,0,0,0,0,0,6,20,3.33,0,3.0,2,35,17.5,1,12.0,13.5,12.5,,114,,1.0,28,283,5226,1052,5.0,24,9,289,287,498,2946,16,15,5.4,154,507,2280,11,4.5,112,109,932,23,31.7,11.8,-47.78,11,501,2260,287,498,2946,16,15,285,495.0,2911,15
398,Zach Sudfeld,NYJ,TE,25,16,3.0,0,0,0,0,0,0,0,,0,7.0,5,85,17.0,0,9.0,13.5,11.0,,67,,0.56,28,283,5226,1052,5.0,24,9,289,287,498,2946,16,15,5.4,154,507,2280,11,4.5,112,109,932,23,31.7,11.8,-47.78,11,507,2280,287,498,2946,16,15,282,491.0,2861,16
405,David Nelson,NYJ,WR,28,6,5.0,0,0,0,0,0,0,0,,0,16.0,8,65,8.13,0,9.0,14.5,10.5,,159,,1.5,28,283,5226,1052,5.0,24,9,289,287,498,2946,16,15,5.4,154,507,2280,11,4.5,112,109,932,23,31.7,11.8,-47.78,11,507,2280,287,498,2946,16,15,279,482.0,2881,16
464,Tommy Bohanon,NYJ,RB,24,4,2.0,0,0,0,0,0,1,3,3.0,0,2.0,2,30,15.0,0,3.0,5.3,4.3,,138,,0.75,28,283,5226,1052,5.0,24,9,289,287,498,2946,16,15,5.4,154,507,2280,11,4.5,112,109,932,23,31.7,11.8,-47.78,11,506,2277,287,498,2946,16,15,285,496.0,2916,16
488,Matt Simms,NYJ,QB,26,1,0.0,3,8,39,0,0,1,2,2.0,0,0.0,0,0,,0,2.0,1.8,1.8,,62,,2.0,28,283,5226,1052,5.0,24,9,289,287,498,2946,16,15,5.4,154,507,2280,11,4.5,112,109,932,23,31.7,11.8,-47.78,11,506,2278,284,490,2907,16,15,287,498.0,2946,16
514,Walt Powell,NYJ,,23,4,0.0,0,0,0,0,0,0,0,,0,0.0,0,0,,0,-2.0,-1.0,-2.0,,226,,-0.5,28,283,5226,1052,5.0,24,9,289,287,498,2946,16,15,5.4,154,507,2280,11,4.5,112,109,932,23,31.7,11.8,-47.78,11,507,2280,287,498,2946,16,15,287,498.0,2946,16
530,Chris Pantale,NYJ,,24,5,0.0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,98,,,28,283,5226,1052,5.0,24,9,289,287,498,2946,16,15,5.4,154,507,2280,11,4.5,112,109,932,23,31.7,11.8,-47.78,11,507,2280,287,498,2946,16,15,287,,2946,16
79,Andre Ellington,ARI,RB,25,12,12.0,0,0,0,0,0,201,660,3.28,3,64.0,46,395,8.59,2,132.0,185.5,154.5,11.0,20,65.0,11.0,24,310,5116,993,5.2,17,5,302,320,568,3808,21,12,6.4,191,397,1308,6,3.3,67,91,707,44,30.9,9.4,-15.68,3,196,648,320,568,3808,21,12,274,504.0,3413,19
93,Michael Floyd,ARI,WR,25,16,14.0,0,0,0,0,0,1,2,2.0,0,99.0,47,841,17.89,6,118.0,169.3,141.8,,32,,7.38,24,310,5116,993,5.2,17,5,302,320,568,3808,21,12,6.4,191,397,1308,6,3.3,67,91,707,44,30.9,9.4,-15.68,6,396,1306,320,568,3808,21,12,273,469.0,2967,15
112,Carson Palmer,ARI,QB,35,6,6.0,141,224,1626,11,3,8,25,3.13,0,1.0,0,0,,0,106.0,110.5,106.5,,31,,17.67,24,310,5116,993,5.2,17,5,302,320,568,3808,21,12,6.4,191,397,1308,6,3.3,67,91,707,44,30.9,9.4,-15.68,6,389,1283,179,344,2182,10,9,320,567.0,3808,21
121,John Brown,ARI,WR,24,16,5.0,0,0,0,0,0,3,-6,-2.0,0,102.0,48,696,14.5,5,99.0,150.0,123.0,,47,,6.19,24,310,5116,993,5.2,17,5,302,320,568,3808,21,12,6.4,191,397,1308,6,3.3,67,91,707,44,30.9,9.4,-15.68,6,394,1314,320,568,3808,21,12,272,466.0,3112,16
125,Drew Stanton,ARI,QB,30,9,8.0,132,240,1711,7,5,25,63,2.52,0,0.0,0,0,,0,95.0,102.7,99.7,,32,,10.56,24,310,5116,993,5.2,17,5,302,320,568,3808,21,12,6.4,191,397,1308,6,3.3,67,91,707,44,30.9,9.4,-15.68,6,372,1245,188,328,2097,14,7,320,568.0,3808,21
135,Larry Fitzgerald,ARI,WR,31,14,13.0,0,0,0,0,0,0,0,,0,103.0,63,784,12.44,2,90.0,155.4,119.9,,56,,6.43,24,310,5116,993,5.2,17,5,302,320,568,3808,21,12,6.4,191,397,1308,6,3.3,67,91,707,44,30.9,9.4,-15.68,6,397,1308,320,568,3808,21,12,257,465.0,3024,19
213,Stepfan Taylor,ARI,RB,23,14,4.0,0,0,0,0,0,63,208,3.3,1,15.0,11,79,7.18,3,55.0,68.7,60.2,,61,,3.93,24,310,5116,993,5.2,17,5,302,320,568,3808,21,12,6.4,191,397,1308,6,3.3,67,91,707,44,30.9,9.4,-15.68,5,334,1100,320,568,3808,21,12,309,553.0,3729,18
240,John Carlson,ARI,TE,30,16,12.0,0,0,0,0,0,0,0,,0,55.0,33,350,10.61,1,43.0,79.0,59.5,,26,,2.69,24,310,5116,993,5.2,17,5,302,320,568,3808,21,12,6.4,191,397,1308,6,3.3,67,91,707,44,30.9,9.4,-15.68,6,397,1308,320,568,3808,21,12,287,513.0,3458,20
266,Jaron Brown,ARI,WR,24,16,2.0,0,0,0,0,0,0,0,,0,32.0,22,229,10.41,2,35.0,59.9,45.9,,108,,2.19,24,310,5116,993,5.2,17,5,302,320,568,3808,21,12,6.4,191,397,1308,6,3.3,67,91,707,44,30.9,9.4,-15.68,6,397,1308,320,568,3808,21,12,298,536.0,3579,19
293,Kerwynn Williams,ARI,RB,23,5,0.0,0,0,0,0,0,53,246,4.64,0,6.0,2,11,5.5,0,26.0,30.7,26.7,,88,,5.2,24,310,5116,993,5.2,17,5,302,320,568,3808,21,12,6.4,191,397,1308,6,3.3,67,91,707,44,30.9,9.4,-15.68,6,344,1062,320,568,3808,21,12,318,562.0,3797,21
314,Ryan Lindley,ARI,QB,25,3,2.0,45,93,562,2,4,0,0,,0,0.0,0,0,,0,22.0,29.5,26.5,,47,,7.33,24,310,5116,993,5.2,17,5,302,320,568,3808,21,12,6.4,191,397,1308,6,3.3,67,91,707,44,30.9,9.4,-15.68,6,397,1308,275,475,3246,19,8,320,568.0,3808,21
322,Ted Ginn,ARI,WR,29,16,0.0,1,1,10,0,0,3,6,2.0,0,26.0,14,190,13.57,0,20.0,43.0,33.0,,132,,1.25,24,310,5116,993,5.2,17,5,302,320,568,3808,21,12,6.4,191,397,1308,6,3.3,67,91,707,44,30.9,9.4,-15.68,6,394,1302,319,567,3798,21,12,306,542.0,3618,21
339,Jonathan Dwyer,ARI,RB,25,2,0.0,0,0,0,0,0,16,51,3.19,1,3.0,2,8,4.0,0,16.0,13.9,12.9,,102,,8.0,24,310,5116,993,5.2,17,5,302,320,568,3808,21,12,6.4,191,397,1308,6,3.3,67,91,707,44,30.9,9.4,-15.68,5,381,1257,320,568,3808,21,12,318,565.0,3800,21
349,Robert Hughes,ARI,RB,25,16,4.0,0,0,0,0,0,7,11,1.57,0,12.0,8,140,17.5,0,15.0,26.1,19.1,,104,,0.94,24,310,5116,993,5.2,17,5,302,320,568,3808,21,12,6.4,191,397,1308,6,3.3,67,91,707,44,30.9,9.4,-15.68,6,390,1297,320,568,3808,21,12,312,556.0,3668,21
361,Rob Housler,ARI,TE,26,15,7.0,0,0,0,0,0,1,1,1.0,0,17.0,9,129,14.33,0,13.0,25.0,17.5,,57,,0.87,24,310,5116,993,5.2,17,5,302,320,568,3808,21,12,6.4,191,397,1308,6,3.3,67,91,707,44,30.9,9.4,-15.68,6,396,1307,320,568,3808,21,12,311,551.0,3679,21
364,Marion Grice,ARI,RB,23,10,0.0,0,1,0,0,0,15,41,2.73,1,11.0,7,29,4.14,0,13.0,20.0,16.5,,111,,1.3,24,310,5116,993,5.2,17,5,302,320,568,3808,21,12,6.4,191,397,1308,6,3.3,67,91,707,44,30.9,9.4,-15.68,5,382,1267,320,567,3808,21,12,313,557.0,3779,21
414,Darren Fells,ARI,TE,28,10,5.0,0,0,0,0,0,0,0,,0,12.0,5,71,14.2,0,7.0,12.1,9.6,,70,,0.7,24,310,5116,993,5.2,17,5,302,320,568,3808,21,12,6.4,191,397,1308,6,3.3,67,91,707,44,30.9,9.4,-15.68,6,397,1308,320,568,3808,21,12,315,556.0,3737,21
425,Logan Thomas,ARI,QB,23,2,0.0,1,9,81,1,0,0,0,,0,0.0,0,0,,0,7.0,7.2,7.2,,56,,3.5,24,310,5116,993,5.2,17,5,302,320,568,3808,21,12,6.4,191,397,1308,6,3.3,67,91,707,44,30.9,9.4,-15.68,6,397,1308,319,559,3727,20,12,320,568.0,3808,21
451,Troy Niklas,ARI,TE,22,7,2.0,0,0,0,0,0,0,0,,0,3.0,3,38,12.67,0,4.0,6.8,5.3,,80,,0.57,24,310,5116,993,5.2,17,5,302,320,568,3808,21,12,6.4,191,397,1308,6,3.3,67,91,707,44,30.9,9.4,-15.68,6,397,1308,320,568,3808,21,12,317,565.0,3770,21
528,Mike Leach,ARI,,38,16,0.0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,96,,,24,310,5116,993,5.2,17,5,302,320,568,3808,21,12,6.4,191,397,1308,6,3.3,67,91,707,44,30.9,9.4,-15.68,6,397,1308,320,568,3808,21,12,320,,3808,21
543,Jalen Parmele,ARI,RB,29,1,0.0,0,0,0,0,0,1,0,0.0,0,0.0,0,0,,0,,,,,160,,,24,310,5116,993,5.2,17,5,302,320,568,3808,21,12,6.4,191,397,1308,6,3.3,67,91,707,44,30.9,9.4,-15.68,6,396,1308,320,568,3808,21,12,320,568.0,3808,21
90,Tre Mason,STL,RB,21,12,9.0,0,0,0,0,0,179,765,4.27,4,26.0,16,148,9.25,1,119.0,142.3,127.3,,25,,9.92,21,324,5035,957,5.3,27,11,288,327,515,3400,20,16,6.0,189,395,1635,11,4.1,79,123,1139,20,29.6,14.0,-56.29,7,216,870,327,515,3400,20,16,311,489.0,3252,19
109,Austin Davis,STL,QB,25,10,8.0,180,284,2001,12,9,16,36,2.25,0,0.0,0,0,,0,108.0,122.6,116.6,,30,,10.8,21,324,5035,957,5.3,27,11,288,327,515,3400,20,16,6.0,189,395,1635,11,4.1,79,123,1139,20,29.6,14.0,-56.29,11,379,1599,147,231,1399,8,7,327,515.0,3400,20
128,Kenny Britt,STL,WR,26,16,13.0,0,0,0,0,0,2,14,7.0,0,84.0,48,748,15.58,3,94.0,145.2,118.2,,51,,5.88,21,324,5035,957,5.3,27,11,288,327,515,3400,20,16,6.0,189,395,1635,11,4.1,79,123,1139,20,29.6,14.0,-56.29,11,393,1621,327,515,3400,20,16,279,431.0,2652,17
139,Shaun Hill,STL,QB,34,9,8.0,145,229,1657,8,7,10,10,1.0,1,1.0,1,0,0.0,0,89.0,101.3,96.8,,35,,9.89,21,324,5035,957,5.3,27,11,288,327,515,3400,20,16,6.0,189,395,1635,11,4.1,79,123,1139,20,29.6,14.0,-56.29,10,385,1625,182,286,1743,12,9,326,514.0,3400,20
149,Jared Cook,STL,TE,27,16,6.0,0,0,0,0,0,1,0,0.0,0,99.0,52,634,12.19,3,81.0,136.4,107.4,,14,,5.06,21,324,5035,957,5.3,27,11,288,327,515,3400,20,16,6.0,189,395,1635,11,4.1,79,123,1139,20,29.6,14.0,-56.29,11,394,1635,327,515,3400,20,16,275,416.0,2766,17
151,Benny Cunningham,STL,RB,24,16,2.0,0,0,0,0,0,66,246,3.73,3,52.0,45,352,7.82,1,80.0,132.8,102.3,,40,,5.0,21,324,5035,957,5.3,27,11,288,327,515,3400,20,16,6.0,189,395,1635,11,4.1,79,123,1139,20,29.6,14.0,-56.29,8,329,1389,327,515,3400,20,16,282,463.0,3048,19
203,Tavon Austin,STL,WR,23,15,8.0,0,0,0,0,0,36,224,6.22,2,44.0,31,242,7.81,0,59.0,101.6,80.1,,87,,3.93,21,324,5035,957,5.3,27,11,288,327,515,3400,20,16,6.0,189,395,1635,11,4.1,79,123,1139,20,29.6,14.0,-56.29,9,359,1411,327,515,3400,20,16,296,471.0,3158,20
210,Lance Kendricks,STL,WR,26,16,14.0,0,0,0,0,0,0,0,,0,38.0,27,259,9.59,5,56.0,85.9,69.4,,89,,3.5,21,324,5035,957,5.3,27,11,288,327,515,3400,20,16,6.0,189,395,1635,11,4.1,79,123,1139,20,29.6,14.0,-56.29,11,395,1635,327,515,3400,20,16,300,477.0,3141,15
211,Brian Quick,STL,WR,25,7,7.0,0,0,0,0,0,0,0,,0,39.0,25,375,15.0,3,56.0,83.5,68.0,,90,,8.0,21,324,5035,957,5.3,27,11,288,327,515,3400,20,16,6.0,189,395,1635,11,4.1,79,123,1139,20,29.6,14.0,-56.29,11,395,1635,327,515,3400,20,16,302,476.0,3025,17
223,Stedman Bailey,STL,WR,24,14,3.0,0,0,0,0,0,1,13,13.0,0,46.0,30,435,14.5,1,51.0,89.8,71.8,,94,,3.64,21,324,5035,957,5.3,27,11,288,327,515,3400,20,16,6.0,189,395,1635,11,4.1,79,123,1139,20,29.6,14.0,-56.29,11,394,1622,327,515,3400,20,16,297,469.0,2965,19
235,Zac Stacy,STL,RB,23,13,5.0,0,0,0,0,0,76,293,3.86,1,23.0,18,152,8.44,0,47.0,72.5,55.5,,70,,3.62,21,324,5035,957,5.3,27,11,288,327,515,3400,20,16,6.0,189,395,1635,11,4.1,79,123,1139,20,29.6,14.0,-56.29,10,319,1342,327,515,3400,20,16,309,492.0,3248,20
309,Chris Givens,STL,WR,25,14,0.0,0,0,0,0,0,1,4,4.0,0,20.0,11,159,14.45,1,22.0,36.3,27.8,,126,,1.57,21,324,5035,957,5.3,27,11,288,327,515,3400,20,16,6.0,189,395,1635,11,4.1,79,123,1139,20,29.6,14.0,-56.29,11,394,1631,327,515,3400,20,16,316,495.0,3241,19
354,Cory Harkey,STL,TE,24,16,13.0,0,0,0,0,0,0,0,,0,11.0,8,55,6.88,1,14.0,21.5,17.5,,55,,0.88,21,324,5035,957,5.3,27,11,288,327,515,3400,20,16,6.0,189,395,1635,11,4.1,79,123,1139,20,29.6,14.0,-56.29,11,395,1635,327,515,3400,20,16,319,504.0,3345,19
441,Trey Watts,STL,RB,23,14,0.0,0,0,0,0,0,7,30,4.29,0,4.0,3,18,6.0,0,5.0,7.8,6.3,,134,,0.36,21,324,5035,957,5.3,27,11,288,327,515,3400,20,16,6.0,189,395,1635,11,4.1,79,123,1139,20,29.6,14.0,-56.29,11,388,1605,327,515,3400,20,16,324,511.0,3382,20
536,Alex Bayer,STL,,24,6,0.0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,105,,,21,324,5035,957,5.3,27,11,288,327,515,3400,20,16,6.0,189,395,1635,11,4.1,79,123,1139,20,29.6,14.0,-56.29,11,395,1635,327,515,3400,20,16,327,,3400,20
98,Delanie Walker,TEN,TE,30,15,14.0,0,0,0,0,0,0,0,,0,106.0,63,890,14.13,4,113.0,179.0,144.5,23.0,8,50.0,7.53,30,254,4859,919,5.3,26,10,258,299,513,3412,20,16,6.1,159,356,1447,6,4.1,75,111,961,24,23.6,12.6,-99.02,6,356,1447,299,513,3412,20,16,236,407.0,2522,16
102,Kendall Wright,TEN,WR,25,14,11.0,0,0,0,0,0,4,54,13.5,0,93.0,57,715,12.54,6,111.0,171.9,139.4,,37,,7.93,30,254,4859,919,5.3,26,10,258,299,513,3412,20,16,6.1,159,356,1447,6,4.1,75,111,961,24,23.6,12.6,-99.02,6,352,1393,299,513,3412,20,16,242,420.0,2697,14
143,Charlie Whitehurst,TEN,QB,32,7,5.0,105,185,1326,7,2,20,90,4.5,0,0.0,0,10,,0,87.0,92.0,89.0,,37,,12.43,30,254,4859,919,5.3,26,10,258,299,513,3412,20,16,6.1,159,356,1447,6,4.1,75,111,961,24,23.6,12.6,-99.02,6,336,1357,194,328,2086,13,14,299,513.0,3402,20
154,Bishop Sankey,TEN,RB,22,16,9.0,0,0,0,0,0,152,569,3.74,2,23.0,18,133,7.39,0,78.0,104.2,87.2,,41,,4.88,30,254,4859,919,5.3,26,10,258,299,513,3412,20,16,6.1,159,356,1447,6,4.1,75,111,961,24,23.6,12.6,-99.02,4,204,878,299,513,3412,20,16,281,490.0,3279,20
161,Nate Washington,TEN,WR,31,16,11.0,0,0,0,0,0,0,0,,0,72.0,40,647,16.18,2,77.0,119.7,96.7,,65,,4.81,30,254,4859,919,5.3,26,10,258,299,513,3412,20,16,6.1,159,356,1447,6,4.1,75,111,961,24,23.6,12.6,-99.02,6,356,1447,299,513,3412,20,16,259,441.0,2765,18
166,Zach Mettenberger,TEN,QB,23,7,6.0,107,179,1412,8,7,5,4,0.8,0,0.0,0,0,,0,71.0,82.9,77.9,,38,,10.14,30,254,4859,919,5.3,26,10,258,299,513,3412,20,16,6.1,159,356,1447,6,4.1,75,111,961,24,23.6,12.6,-99.02,6,351,1443,192,334,2000,12,9,299,513.0,3412,20
176,Justin Hunter,TEN,WR,23,12,8.0,0,0,0,0,0,0,0,,0,67.0,28,498,17.79,3,68.0,98.8,81.8,,72,,5.67,30,254,4859,919,5.3,26,10,258,299,513,3412,20,16,6.1,159,356,1447,6,4.1,75,111,961,24,23.6,12.6,-99.02,6,356,1447,299,513,3412,20,16,271,446.0,2914,17
186,Jake Locker,TEN,QB,26,7,5.0,86,146,993,5,7,22,142,6.45,1,0.0,0,0,,0,64.0,77.9,70.9,,39,,9.14,30,254,4859,919,5.3,26,10,258,299,513,3412,20,16,6.1,159,356,1447,6,4.1,75,111,961,24,23.6,12.6,-99.02,5,334,1305,213,367,2419,15,9,299,513.0,3412,20
222,Shonn Greene,TEN,RB,29,13,5.0,0,0,0,0,0,94,392,4.17,2,3.0,1,13,13.0,0,51.0,55.5,51.0,,65,,3.92,30,254,4859,919,5.3,26,10,258,299,513,3412,20,16,6.1,159,356,1447,6,4.1,75,111,961,24,23.6,12.6,-99.02,4,262,1055,299,513,3412,20,16,298,510.0,3399,20
258,Dexter McCluster,TEN,RB,26,14,2.0,0,0,0,0,0,40,131,3.28,0,36.0,26,197,7.58,1,37.0,69.8,49.8,,79,,2.64,30,254,4859,919,5.3,26,10,258,299,513,3412,20,16,6.1,159,356,1447,6,4.1,75,111,961,24,23.6,12.6,-99.02,6,316,1316,299,513,3412,20,16,273,477.0,3215,19
268,Leon Washington,TEN,RB,32,16,0.0,0,0,0,0,0,13,57,4.38,0,31.0,22,159,7.23,2,34.0,57.6,42.6,,81,,2.12,30,254,4859,919,5.3,26,10,258,299,513,3412,20,16,6.1,159,356,1447,6,4.1,75,111,961,24,23.6,12.6,-99.02,6,343,1390,299,513,3412,20,16,277,482.0,3253,18
280,Derek Hagan,TEN,WR,30,16,3.0,0,0,0,0,0,0,0,,0,34.0,19,254,13.37,1,31.0,53.4,40.9,,114,,1.94,30,254,4859,919,5.3,26,10,258,299,513,3412,20,16,6.1,159,356,1447,6,4.1,75,111,961,24,23.6,12.6,-99.02,6,356,1447,299,513,3412,20,16,280,479.0,3158,19
366,Chase Coffman,TEN,TE,28,13,3.0,0,0,0,0,0,0,0,,0,14.0,6,64,10.67,1,12.0,18.4,15.4,,59,,0.92,30,254,4859,919,5.3,26,10,258,299,513,3412,20,16,6.1,159,356,1447,6,4.1,75,111,961,24,23.6,12.6,-99.02,6,356,1447,299,513,3412,20,16,293,499.0,3348,19
393,Jackie Battle,TEN,RB,31,16,1.0,0,0,0,0,0,5,9,1.8,1,5.0,5,28,5.6,0,10.0,14.7,12.2,,119,,0.62,30,254,4859,919,5.3,26,10,258,299,513,3412,20,16,6.1,159,356,1447,6,4.1,75,111,961,24,23.6,12.6,-99.02,5,351,1438,299,513,3412,20,16,294,508.0,3384,20
439,Kris Durham,TEN,WR,26,4,0.0,0,0,0,0,0,0,0,,0,11.0,6,54,9.0,0,5.0,11.4,8.4,,172,,1.25,30,254,4859,919,5.3,26,10,258,299,513,3412,20,16,6.1,159,356,1447,6,4.1,75,111,961,24,23.6,12.6,-99.02,6,356,1447,299,513,3412,20,16,293,502.0,3358,20
463,Craig Stevens,TEN,TE,30,5,4.0,0,0,0,0,0,0,0,,0,2.0,2,26,13.0,0,3.0,4.6,3.6,,83,,0.6,30,254,4859,919,5.3,26,10,258,299,513,3412,20,16,6.1,159,356,1447,6,4.1,75,111,961,24,23.6,12.6,-99.02,6,356,1447,299,513,3412,20,16,297,511.0,3386,20
470,Taylor Thompson,TEN,TE,25,3,1.0,0,0,0,0,0,0,0,,0,4.0,2,24,12.0,0,2.0,4.4,3.4,,84,,0.67,30,254,4859,919,5.3,26,10,258,299,513,3412,20,16,6.1,159,356,1447,6,4.1,75,111,961,24,23.6,12.6,-99.02,6,356,1447,299,513,3412,20,16,297,509.0,3388,20
495,Antonio Andrews,TEN,RB,23,4,0.0,0,0,0,0,0,0,0,,0,2.0,2,11,5.5,0,1.0,3.1,2.1,,150,,0.25,30,254,4859,919,5.3,26,10,258,299,513,3412,20,16,6.1,159,356,1447,6,4.1,75,111,961,24,23.6,12.6,-99.02,6,356,1447,299,513,3412,20,16,297,511.0,3401,20
